what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493363523708
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363526256
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493363528324
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363550836
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363553583
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363557322
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363568289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363568455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363572340
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363573972
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363575432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363575548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363578068
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363581742
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363583376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363583488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363587329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363600011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363601401
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363601515
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363603184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363603315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363604956
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493363619331
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363619749
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363621293
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363622354
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363624452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363624552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363628210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363644492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363648228
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493363685064
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363685453
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363687482
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363699380
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363701733
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363715798
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363716800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493363718470
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363732767
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363740051
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363746129
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363750784
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363756685
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363757562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363794748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363807343
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493363825932
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363834890
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363855256
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363858154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363858270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363862484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363862496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363864606
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363866473
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363867933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363868040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363877034
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363881073
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363883207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363883324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363888585
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363896975
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363901147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363901264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363905987
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363917341
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363919516
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363938378
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363939464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364009982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364011204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364013182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364014702
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364036262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364041395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364043615
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364044441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364044557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364049553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364056430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364068584
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364069375
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364070754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364070858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364082785
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364097317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364100687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364107183
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364107186
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364161231
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364164096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364164204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364168666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364181464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364183224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364185016
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364196999
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364201500
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364209696
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364210414
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364212679
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364213583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364215174
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364222082
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364242679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364244375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364245239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364246184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364250167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364251367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364252319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364253847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1493364255143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364282612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364284340
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364296884
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364304085
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364305741
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364318124
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364320986
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364339702
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364342683
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364354596
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364362006
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364366358
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364369278
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364419421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364424925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364430412
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364430985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364431087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364435277
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364467625
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364469743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364469823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364475764
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364483480
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364485457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364485557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364490215
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364499343
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364502666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364506645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364510259
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364517981
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364534733
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364550973
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364553137
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364565158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364565354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364567944
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364581270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364605037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364636812
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364647871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364650163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364679080
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364679082
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364680559
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364686351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364686481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364691610
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364700509
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364703165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364703292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364724860
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364732711
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364733932
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364749455
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364755578
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364757709
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364765647
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364785523
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364797157
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364801752
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364804640
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364806450
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364812154
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364840521
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364841261
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1493364845589
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493364845914
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493364859614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493364865557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493365039710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493365041329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493365043291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493365044738
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493365044847
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1493365045229
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1493365045229
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1493365045229
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1493365045229
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1493365045229
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1493365045229
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1493365045229
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1493365045230
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1493365045230
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1493365045230
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1493365045230
stopped,bundle,org.eclipse.emf.compare.ui,1.1.2.v20110202-0936,"org.eclipse.emf.compare.ui",1493365045230
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1493365045230
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1493365045230
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1493365045230
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1493365045232
stopped,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1493365045232
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1493365045232
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1493365045236
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1493365045261
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1493365045265
stopped,bundle,org.eclipse.emf.cdo.ui.ide,3.0.0.v20110120-1046,"org.eclipse.emf.cdo.ui.ide",1493365045265
